498670531349319681	0	1
498674264317632513	0	1
498907757479604225	0	0
498909465157308416	0	0
498909608392400896	0	0
498909626557952000	0	0
498910132000935936	0	0
498911332956008448	0	0
498911739304374272	0	0
498911865674551296	0	0
498912682389827585	0	0
498913020878135297	0	0
498913162691743744	0	0
498915353947152384	0	0
498915450898489345	0	0
498916309560598528	0	0
498916520034979843	0	0
498916752277778433	0	0
498916904866557952	0	1
498921497906663424	0	0
498922627415564288	0	0
498254540870017025	208	108
498258338111827969	0	0
498260963314126848	0	0
498280531583582208	0	0
498297935806083074	0	1
498254929942028288	176	50
498258298358231041	6	1
498263651045081089	1	2
498287281716068352	0	0
498290680389967875	1	0
498296292377133056	0	0
498297760618409984	0	0
498312015786426368	0	0
498312651026333696	0	0
498312831591124992	0	0
498316635812270080	0	0
498344702354022402	0	0
498494090661490691	0	0
498494489133330432	0	0
498507071256412160	0	0
498538423477891073	0	0
498599009263837184	0	0
498674168817524736	0	0
498709861022969856	0	0
498884029094305793	1	1
498255721260400640	104	12
498257493974581248	0	0
498266236070141953	0	1
498297704133316608	0	1
498255816034893824	119	51
498297263706607616	0	1
498300562090516480	1	1
498301214384455680	0	0
498301444106489857	1	0
498301602546327552	0	0
498302224628736001	0	1
498302831901040640	0	0
498302998616219648	0	0
498303311360323584	0	0
498304614211792896	0	0
498308385205653504	0	0
498310726625132544	0	0
498318575489519617	0	0
498327469473423361	0	1
498462922193240064	0	2
498497713856872449	0	0
498666001685164032	0	0
498674069886476288	0	0
498674331791405056	0	0
499014712169086977	0	0
499015391180759040	0	0
499015622874128385	0	0
499016552923275267	0	0
499016707508535296	0	0
499017209038254080	0	0
499017725868769281	0	0
499018403303419905	0	0
498256407980826625	178	72
498256607772704768	0	0
498256856582987777	0	0
498257968660746240	0	0
498258019256250368	0	1
498258522677981184	0	0
498259507135672320	0	0
498259663222472705	0	0
498261003378110464	0	0
498268161225945088	0	0
498281994833641472	7	7
498286053426352128	0	0
498296613501030400	0	0
498344400691281920	0	0
498259432237969408	153	35
498260569439604737	2	2
498264557941313536	0	0
498266968240431104	0	1
498267014319063040	60	10
498267067410153472	0	0
498269813920505856	0	0
498270303668432896	0	0
498276033712640000	1	0
498501869879427072	0	0
498259903962570752	198	117
498260109005692929	0	0
498261129718927360	0	0
498264853099073537	0	0
498266844814667776	0	1
498271752787869696	0	0
498274170292436992	1	2
498278915493068800	0	1
498297529046286338	0	0
498317747269672960	1	0
498344834135261185	0	0
498345066478731264	0	0
498345630910402560	0	1
498466363568951296	0	0
498466505403531264	0	0
498709993454338048	0	0
498262106937237504	1281	303
498262642041950209	1	0
498264360893317120	0	0
498266155073957888	1	3
498267384541478912	0	0
498267793964691456	0	0
498270612939210752	0	0
498272768517865472	0	1
498272805369024513	0	0
498276068714086400	9	0
498282611525943296	0	0
498287104057942016	0	0
498293153347420160	0	0
498293668768653312	0	0
498293946943307776	10	0
498298432918802432	1	2
498308273674936321	3	1
498321220648321024	0	0
498327993815552002	0	0
498263598062661633	367	146
498266142189031424	0	2
498267398169190400	0	0
498272832720478208	0	0
498316979607195651	1	2
498344865571561472	0	0
498346220851458048	0	0
498673766038507521	0	0
498740989453139968	0	0
498797251264000000	1	0
498264107460870144	212	83
498264249110892545	0	1
498264398310694912	1	1
498264605131821056	1	1
498264759079559168	0	1
498265017863929857	0	0
498265441543159809	0	1
498265683525111808	0	0
498265914807443456	2	0
498265993597440000	0	0
498266282320752641	0	0
498266312750432256	0	0
498267049815449601	0	0
498267751325372418	0	0
498267995337392128	0	0
498268120612888576	1	0
498268160521699328	0	0
498268182348849152	0	0
498268341086466049	10	3
498269263644602368	0	0
498269908242026496	0	0
498270085422018561	0	0
498270287725862912	0	0
498270430348988416	0	0
498270820880629760	0	0
498271069116334080	0	0
498271684517187584	0	1
498271812686733313	0	0
498271991586369536	0	0
498272992213106688	0	0
498274565043146752	0	0
498286488224669697	0	0
498304683191336960	0	0
498304723498565632	0	0
498310491710980096	0	0
499016615540060160	1	0
499016953928101888	0	0
499017397463158784	0	2
499017813676523521	0	0
499019714136260608	0	0
499020232208695297	0	0
499020465965662208	0	0
499021309410836480	0	0
499021670896525313	0	0
499021927684399104	0	0
499022011356958722	0	0
499022596877197312	0	0
499022667669049344	0	0
499023227772211200	0	0
499023462464520192	0	0
499023804975562752	0	0
499024015076241410	0	0
499024068889165824	0	0
499024699159236608	0	0
499024885386330112	0	0
499025191625048064	0	0
499026210589261824	0	0
499026680263221249	0	0
499026828468576256	0	0
499027159940624386	0	0
499027335568687104	0	0
499027450136113152	0	0
499027930308440065	0	0
499027947614134272	0	0
499028012231585793	0	0
499028205026947073	0	0
499028247586562048	0	0
499028522380558337	0	0
499029084031418369	0	0
499029414990979072	0	0
499029766838976513	0	0
499029898842095617	0	0
499030133010092032	0	0
499030213796171776	0	0
499030243219619840	0	0
499030444051275776	0	0
499030612649336832	0	0
499030621889757184	0	0
499031109586649090	0	0
499031247692529664	0	0
499031391976558593	0	0
499031598596386818	0	0
499031780721426433	0	0
499031940583137281	0	0
499032087090200576	0	0
499032227674873856	0	0
499032440162516992	0	0
499032682530349056	0	0
499032867482370048	0	0
499033030082588672	0	0
499033052346322944	0	0
499033351140167680	0	0
499033454533545985	0	0
499033614680477697	0	0
499033811154665472	0	0
499033993124130816	0	0
499034263195746304	0	0
499034365289324544	0	0
499034420104265728	0	0
499034425016209408	0	0
499034737554784257	0	0
499035109388214273	0	0
499035246185041920	0	0
499035626571063296	0	0
499052669940817920	0	0
499052880318713856	0	0
499053481487908864	0	0
499053797264871424	0	0
499053939867000834	0	0
499054244935131136	0	0
499054873321553920	0	0
498264393185239040	700	345
498264491826487296	0	0
498264493227388928	0	0
498264599515254784	1	0
498264681707225088	0	0
498264866944466945	0	0
498265263662321666	0	0
498265685064417280	0	2
498266382853632000	0	0
498266396099235840	0	0
498267234528006144	0	0
498269512202854400	0	2
498274959949840385	0	0
498275356261224449	0	0
498277588683718657	0	0
498279150688677888	4	1
498279876940820480	0	0
498280057542942720	0	0
498280524008263680	0	1
498265095559184384	144	27
498267121617756160	13	12
498267216203493377	45	20
498275432924708864	72	36
498277090916323328	2	1
498278195997999104	5	3
498278456703348736	1	1
498279152093777920	1	1
498282080951095296	1	2
498288785713790977	0	0
498289048616980481	1	2
498289492378546176	0	0
498290431810351106	0	0
498291003883667457	0	2
498295805976260608	0	0
498325562893430784	0	0
498325817731350529	0	1
498326154957160448	0	0
498578655597969409	0	0
498265555833720832	370	88
498267196833808384	501	286
498268696436289537	3	3
498269492515176448	3	4
498270033416814592	1	1
498271015496318976	4	1
498271278135271424	1	0
498280010307104768	0	0
498280221570007041	1	2
498284682065510400	1	2
498284939071455232	0	0
498285143682199552	1	1
498290736123904000	0	1
498291238895116288	0	0
498305675421024257	0	1
498305843956174848	0	0
498267673789472768	314	167
498268954679193600	24	10
498273486339850240	0	0
498280422682677248	5	6
498280776736448512	0	0
498280899616587777	0	2
498281982271295488	0	0
498282475119202305	0	0
498283326978154496	2	2
498286684254261248	0	0
498286777598500865	0	0
498286784376492032	0	0
498314378719297536	0	0
498319316530393088	0	1
498321009435762689	1	1
498322037782630400	0	0
498342015306719232	0	0
498347169246482433	0	1
498375243904204800	0	0
498268463639851008	323	154
498271765391736832	17	4
498275207723757568	1	0
498291651413299201	0	1
498292724630425600	1	0
498635959735697408	0	0
498709956762562560	0	0
498269289812856832	226	88
498269566649106432	3	0
498270630689509376	1	0
498290548805861376	0	0
498269365175721984	235	141
498269636551798784	150	132
498269697453084672	4531	2228
498274084577615872	0	3
498274464703197184	2	2
498274470290006018	1	2
498274648833155072	3	3
498274686950981632	14	10
498275416994754560	12	5
498275623047942145	7	12
498276012694978560	41	34
498277925360529408	0	0
498285990973546498	1	0
498289835707076610	0	0
498302081384845312	0	0
498303364346953729	0	0
498307560567767040	0	0
498308257975250944	0	0
498310965369139200	0	0
498373053035053057	0	0
498466644398989312	1	0
498478225228828673	8	4
498480557639368704	1	0
498482365014872064	0	0
498482845342760960	0	0
498484443519004676	0	0
498485070815330304	0	1
498486458248724480	0	0
498505513379049472	0	0
498507919407599616	1	0
498508236853870592	0	0
498519856270946304	2	1
498538839535656961	0	1
498550226844532736	1	1
498679027171745792	0	0
498679342281392128	0	0
498679603792445440	1	0
498680439587217408	0	0
498681891982020608	1	0
498682274095702016	0	0
498682924569341954	0	0
498683596555964416	0	0
498694593685516289	0	0
498695211850014721	0	0
499059103612686336	1	0
498271531386953728	947	305
498271954185379840	157	45
498273387848798210	0	0
498276748677902337	0	0
498285263576375296	0	0
498299266591649792	0	0
498302962687803392	0	0
498312359744929792	0	0
498345708332666880	0	0
498408050320240641	0	0
498272080564334592	214	51
498272623978352640	3	2
498273044830621696	0	2
498274631732977665	0	0
498275697442693120	5	0
498275819257462784	0	0
498276306555912193	0	0
498277410883010560	0	0
498277541640015873	0	0
498277943655661568	1	0
498278208534769664	0	0
498278847419547649	1	1
498280286543962112	0	0
498317387008327681	0	0
498448924437651456	0	0
498272309535191041	486	148
498273508963913728	2	1
498273937315622912	17	3
498275022293573632	0	1
498275771363110912	1	0
498275774945038336	3	0
498276321211215872	9	1
498276659561521154	0	0
498278214578352128	0	0
498300618977841152	0	0
498272364560257025	223	129
498273330420383744	0	0
498273449853218818	0	0
498280255161765888	0	1
498298791951204353	0	1
498301643818303489	0	1
498308000722190336	0	0
498316950150209536	0	0
498332359650185216	0	0
498273703428620289	308	60
498274596873723904	1	1
498288913749127168	0	1
498296080929669120	0	0
498298692030312448	0	1
498458306160381952	0	0
498274493337702401	200	43
498275703310131201	0	0
498277405082279937	0	0
498282607541747712	0	0
498284386404794368	0	0
498291795768655872	1	1
499365483813294081	0	0
498274692873351170	907	204
498274980753580032	0	0
498275221581737984	19	7
498275336787079169	0	0
498275465690615809	0	1
498275644472442882	1	0
498275748075958272	0	0
498275851184914433	3	3
498276048090304512	7	2
498276978932609026	0	0
498278918362001408	1	0
498278940294012928	1	0
498281017464348673	0	0
498283254508965888	0	0
498284941311242240	0	0
498285220857380864	2	0
498287456991469568	0	0
498287697862328321	0	0
498291651144843264	0	0
498274934553317376	135	31
498277875825774592	0	0
498278396854804480	1	0
498278545920385024	1	0
498279736901402624	0	0
498279971035811840	0	0
498280133615435776	0	0
498282127989813248	0	0
498274948772024321	353	72
498275375521075200	1	0
498275796864466944	1	0
498275813532250113	1	0
498279394386145281	1	1
498282000416264192	0	0
498288783393951744	0	2
498293857398714368	0	0
498322512460386304	1	0
498332248010391552	0	0
498463509168922625	1	0
498501185738113024	0	0
500152949965094912	1	0
498275621651636224	198	80
498276496960913408	0	0
498276938071683073	0	1
498277557780090882	0	0
498291794690707456	1	1
498298799412899841	0	0
498276304635322368	835	133
498276418359283713	0	0
498276521946402818	5	0
498276546604728320	2	3
498276621061996544	0	0
498276689223630848	43	11
498276726821376000	0	0
498276754117918722	3	1
498276923911307264	3	1
498277026214600704	2	0
498277353655898113	0	1
498277426133467136	2	0
498277503505793024	1	2
498277542571548673	0	0
498277560367595520	0	0
498277621319204865	7	2
498277855692730368	1	0
498278074820349954	0	1
498318968047038464	1	0
498276354434277376	214	62
498276647041507328	3	4
498277057521270784	1	1
498286444570349568	2	3
498287861406248963	1	0
498290707699089408	0	0
498320318453133312	8	4
498447621426774016	34	5
498500225628381187	2	1
498501037658210304	0	1
498501716862836736	6	6
499370524079063041	0	0
499371209340235778	0	0
498276771226451968	1956	350
498277062864801792	1	4
498277070372626432	0	0
498277089146306560	0	1
498277098482831361	0	0
498277266439548928	1	2
498277268868042752	1	1
498277409305923587	0	0
498277413382418432	0	0
498279201204871168	0	0
498279817285206018	0	0
498279823572471808	0	0
498280214385152001	0	0
498280478206865408	0	0
498281260188717056	0	0
498282017482895360	1	2
498282311323226112	0	0
498282503850184705	0	0
498283963681476608	2	1
498286232275668992	0	0
498295372301619201	1	0
498295908728315904	1	1
498298846649126912	4	1
498299168721760256	0	1
498301715943542784	0	1
498306146201923584	0	1
498308345326223360	0	1
498316308803764224	0	1
498379274832072704	0	0
498462013035520000	0	0
498532524063461376	1	0
498558629650653184	0	0
498720355305783296	0	0
498817647514247171	0	0
498277197581664256	136	50
498278028875927552	0	0
498279348454326272	0	1
498306232319746048	0	0
498277231253127168	185	46
498279496521629696	0	0
498279845147996161	0	0
498277674692149248	183	197
498278431814352896	18	8
498278506980442114	0	1
498278762224828416	0	0
498279462098591744	0	0
498279736393863168	1	0
498279866874494976	3	0
498279924902658048	0	0
498280055051915264	1	0
498280410120728577	0	0
498280648201617410	0	0
498281055183712258	4	1
498281837933101056	0	0
498282314158596096	1	1
498282820473978880	0	0
498283388323643393	0	0
498285293162995712	0	0
498288682080931840	0	0
498293659423739904	0	0
498277678706077696	195	48
498286989423419392	0	0
498588120850636801	0	0
498588600372854784	0	0
498592285538652160	0	0
498631806506532864	1	0
498631925075300352	0	0
499266631764545537	0	0
498278882244853760	468	83
498280883225640960	0	0
498281136296955904	1	1
498281264844390400	2	3
498283576299749376	3	2
498283761768083456	1	1
498283978613604352	2	1
498284378997686273	2	0
498291273170575360	2	1
498291552297304065	0	0
498291899547934720	0	0
498292838669369344	0	0
498293183361458177	0	0
498293676750016512	1	1
498295589755711489	0	0
498304614241173504	0	0
498304950062305280	0	0
498312210297266176	0	0
498279420885360641	188	45
498283228579373057	1	0
498288929104089089	0	1
498305744887111680	0	1
498314106898636802	0	0
498331604075683842	0	0
498333164449050624	0	0
498340295650848768	0	0
498372569028763651	1	0
498373064506089472	0	1
498373106554396672	0	1
498373231955677184	0	2
498373777601097728	0	1
498496895510380544	36	5
498498977994919937	0	0
498280074941313024	153	51
498282303018512384	0	0
498282375285968896	0	1
498285854025334784	0	0
498286013488578560	0	0
498287356697640963	7	0
498280126254428160	146	46
498280920227794945	0	0
498282494387843072	0	0
498283789744103424	0	0
498323335965868032	0	0
498280730070622209	426	133
498282293740728320	0	0
498283462735179777	1	0
498294558027829249	1	1
498297067840630784	0	0
498297500235603968	0	0
498304935268597762	0	0
498309923139117057	0	0
498332122625896449	0	0
498281104865259521	703	221
498285626303598592	0	0
498288895608360961	0	0
498304604174438400	0	1
498325797971574785	1	0
498326439499153409	0	0
498342816724942849	0	0
498470182185361408	0	0
498281812821803008	144	40
498282763863089152	0	1
498284310668247040	0	0
498288247483559936	0	0
498288303062274048	0	0
498288616381358081	0	0
498289029373108224	0	0
498295033859416064	3	0
498296087523102721	0	0
498281886603411456	777	351
498282647819669504	0	0
498282748373893120	0	0
498283443999219713	0	0
498286136889204736	1	0
498291833563541504	0	1
498304451556683777	0	0
498304871108734976	0	0
498305309094739968	1	2
498307857776140290	0	0
498308491933933571	0	0
498312058057031680	0	0
498317308407070720	0	0
498325518391844864	0	0
498327345149640704	0	1
498332581763764224	0	0
498668445098315776	0	0
498673292182831105	0	0
498283038338711552	363	58
498283305440382978	7	4
498283351157911552	0	0
498284089531576320	25	6
498284128715145217	1	0
498284580579713024	3	3
498285000299905025	2	0
498285022605225984	1	0
498285150430429184	0	0
498285647950401536	4	0
498285932207169536	0	0
498289562842836992	1	0
498289807156453378	8	4
498290256916267008	3	0
498290297302839296	2	0
498290372754157569	1	0
498290827735887872	1	0
498292110446317569	0	0
498292266310836224	0	0
498296597470789633	0	0
498297259118067712	0	0
498298705813200896	0	0
498299274523066368	0	0
498301518924496896	0	0
498301977856843777	0	0
498317935270969345	0	1
498283233982025728	127	37
498283461442949120	0	0
498283986578579457	4	0
498284036767232001	0	0
498284805239230464	0	0
498284903385935872	0	0
498285118122110976	0	1
498285348771086336	0	0
498285782986424320	0	0
498287718288609280	0	0
498303991843807232	1	1
498324429223378944	0	0
498328242055413760	0	0
498283586425200640	337	93
498304305787842560	1	0
498308283543719936	1	2
498312048363982849	0	1
498312495141249025	0	0
498321128570384384	4	1
498325694716194818	5	2
498326634467188737	36	11
498331635104759809	0	0
498332100882599936	0	0
498332912472051712	0	0
498333319830855680	0	1
498338395072917504	0	1
498342355351924736	0	0
498346998781595649	6	1
498347381654835201	0	1
498347461971554304	2	1
498347555051548672	0	1
498347926570434560	1	0
498284302128668672	654	108
498284477064699905	0	2
498284595796660224	0	0
498284885640216576	0	0
498284920469716992	0	1
498285114724319232	2	0
498285235013169153	0	0
498285516463554560	0	0
498285912909160448	0	0
498286183810871296	2	1
498286255482740736	1	0
498286398605369346	1	0
498286556327997440	0	0
498286559897333760	0	0
498286788692430849	0	0
498286839498031104	1	0
498286884356116481	1	1
498287109682503680	0	0
498288039509360641	0	1
498288358939176960	0	0
498288566339125248	0	1
498288838029344768	0	0
498289025497985024	1	1
498296035400507393	0	0
498301543997665280	0	0
498302199064064000	1	1
498303418805809152	0	0
498310154577006592	0	0
498314626288091136	0	0
498325442684649472	0	0
498347008793387011	0	1
498443685911339009	0	0
498490461905244161	0	0
498611730960769024	0	1
498284334806495233	479	78
498284636771217408	1	0
498284971858362370	0	0
498285075658981377	1	0
498285089491394560	1	1
498285181670027265	0	1
498285357709164545	0	2
498285414839779328	0	0
498285829664821248	0	0
498285993083305984	0	1
498286746698674176	0	0
498287093043707904	0	1
498287366671695872	7	1
498287395586846720	2	0
498287742087077889	0	2
498288887727271936	0	1
498289007416311809	2	0
498292902494502913	0	0
498294146134978560	1	0
498284429333524480	255	88
498285058806280192	0	0
498285289107120128	3	1
498285385219600385	0	0
498285678590177281	0	0
498285966239748098	0	0
498286053401567232	0	0
498286423511166978	0	0
498286458906873857	0	0
498286657884659712	0	0
498286956472975360	0	0
498287157212364802	0	0
498287323725840384	0	0
498287350708191232	0	0
498287459164499968	0	0
498287518203523072	0	0
498287681802362880	0	0
498287710650793984	0	0
498287895333965825	0	0
498287938820911104	0	0
498288129900814336	0	0
498288238076100609	0	0
498288325300862976	0	0
498288497040850944	0	0
498288574953840640	0	0
498288817213034496	0	0
498288963346784256	0	0
498289127117561856	0	0
498289161489879041	0	0
498289358664118272	0	0
498289390628921344	0	0
498289528012939264	0	1
498289785564565504	0	2
498290119258824704	0	0
498290287652110337	0	0
498290478886813696	0	0
498290793736863745	0	0
498291020438982656	0	0
498291206036533248	0	0
498291367035277312	0	0
498291679007621121	0	0
498291927238733824	0	0
498292146118868992	0	0
498292188225478656	2	1
498292223608643584	0	0
498292570322391041	1	1
498292907074678784	0	0
498293130387800064	0	0
498293453856710656	0	0
498293677530570752	0	0
498294023082487809	0	0
498294375827656704	0	0
498294588117749760	0	0
498294696108892160	0	0
498296408114757632	0	0
498318556535087105	0	0
498318714329387008	0	0
498318874321121281	0	0
498639558695976960	0	0
498285405142540289	1698	381
498285652992344064	0	0
498285994903625728	3	1
498286474849435648	5	0
498286668735340544	0	0
498286711894724608	9	2
498286772292304896	2	0
498286799781761024	1	3
498287125071413248	0	0
498287450310336512	1	1
498287493456740353	22	0
498287536343896065	5	2
498287716677611521	6	6
498288362957336576	0	0
498288411963584512	0	1
498291215230844928	0	0
498292509265920000	2	1
498292782415769600	2	1
498292896819601408	0	2
498293362240544769	0	0
498293715405119488	0	2
498293875661099008	0	1
498294629796950016	3	3
498294756305563648	0	1
498295093514997760	0	2
498297181519249408	4	2
498298431950295042	0	0
498298855981469696	3	1
498299338796191744	0	0
498301234986508288	0	0
498308325533315074	6	1
498311933049982976	15	4
498315356742512640	0	1
498322723731283971	0	2
498323241451020288	1	0
498324887254335489	0	0
498325876799700992	0	0
498326102381953024	0	0
498326657225457664	2	0
498330075364749313	0	0
498347807515111424	0	0
498370416541327361	3	3
498489554521686016	0	0
498491180410486785	2	2
498285529704976385	100	39
498286120384606208	0	0
498305828500557824	0	0
498679173544550400	1	0
498285556502372352	171	46
498286369006170113	0	2
498286553991770112	0	0
498296744917340160	0	0
498299923226714112	0	0
498300068630626304	0	0
498306170323730433	1	1
498648403585564673	0	0
498655839507345409	0	0
498285782512050176	157	17
498292854801059840	0	0
498326984729305088	0	0
498432721610612736	1	0
498286045843435521	494	284
498298476656988161	0	0
498304456929587200	0	0
498573018118225920	0	0
498580528854233090	0	0
498683511813844992	0	0
498781794682949632	0	0
498286202077085696	161	56
498286281894682624	217	66
498288571447386112	0	1
498289693168238592	1	0
498290221470187521	0	1
498292946756579328	1	0
498293138604457984	0	0
498297634055282688	0	0
498489431645769728	0	0
498286918011224065	135	39
498287166909579264	489	82
498287343288471553	0	0
498287554634850304	1	0
498287603385655296	1	0
498288339032997888	0	0
498288434310807554	0	0
498288607548149760	0	1
498289772876795904	1	1
498289895434375171	5	4
498291742773633024	1	0
498293240559570944	0	0
498294893278941184	0	0
498297989820338176	0	0
498299314213765120	0	0
498301277156425728	0	0
498310691049050113	0	0
498310882993405952	0	0
498350354111954944	0	0
498287947301814274	357	72
498288616917843969	1	1
498289075389231104	0	1
498289418416185344	7	5
498289766514057216	0	1
498289842653245440	0	0
498290158320750592	0	0
498295350839738368	0	0
498297774082125825	0	0
498301196181188609	0	0
498306978993938433	0	0
498309959424425984	0	1
498310577186680832	0	1
498311034109956096	0	0
498313124554887168	0	0
498313436015894529	0	1
498315483032989697	0	0
498315597919162368	0	0
498289596463980544	7953	3289
498290599305297920	53	14
498291168141377536	0	1
498291197426016256	10	6
498291307601997825	7	1
498291558274195456	3	4
498292038526599168	29	4
498292046881652738	18	7
498292135696007168	0	1
498292218822942720	0	1
498292376348012544	529	142
498292470774775808	26	9
498292507810086913	0	1
498292650232250368	0	2
498292651171778561	0	1
498293212805484544	2	2
498293282422927361	3	2
498293501751480320	0	0
498293571813113857	0	1
498293574652657664	0	0
498293707226218496	1	1
498293787244756992	2	3
498293830794608640	0	0
498293906652807168	0	0
498293945273950208	0	0
498293953004077056	0	1
498294007802646528	0	1
498294055026315264	0	0
498294081131646976	1	1
498294270600945664	0	0
498294365564178433	1	1
498294602877919235	0	0
498294754879488000	1	0
498294823548235776	1	1
498294826048442369	0	0
498294838778167297	56	15
498294844436279296	1	0
498294895430234112	1	0
498294927340478467	0	0
498295256526249984	0	0
498295274042056704	0	0
498295280618729472	19	9
498295533144793090	6	2
498295784765677568	13	1
498296374518366209	0	0
498296620220694528	0	0
498296627556519936	0	0
498296775841955840	0	0
498296800902520832	0	0
498296982826663937	2	0
498297070092967936	1	0
498297510746914816	0	0
498297708252516353	0	0
498297802368499712	0	0
498297874053361664	0	0
498297943007711232	1	1
498298350564028416	0	0
498298443958616064	1	1
498298940144775168	0	3
498299162505404419	2	1
498299376876666880	0	1
498300622635290624	0	0
498301130930413568	0	0
498301600377864192	0	1
498302789139718144	1	0
498303593230135297	0	1
498303806963085312	0	0
498303839863590912	187	61
498304745363492864	0	0
498304895598878720	0	1
498305430892720128	0	0
498305559246827520	1	0
498305645615910913	0	1
498305719787999232	0	0
498305891829956608	0	0
498305907281780736	26	7
498306227483316224	1	0
498306380202135552	11	2
498306441912938496	0	1
498322559877005314	7	0
498566028931383296	2	1
498290802255466498	149	39
498291267756130305	354	114
498292746818314240	0	1
498295812687147008	3	0
498296729985630208	0	0
498298178396237824	0	0
498308495599353856	0	0
498308512775430144	1	0
498308663648722944	13	6
498309223281745920	0	0
498309788732641282	0	0
498313527484903426	0	0
498314546868543488	0	1
498328163538460675	0	0
498347085478232066	0	0
498474964035829760	0	0
499175721814999040	0	0
498292200955195392	129	27
498292969326116864	0	0
498293657636982784	1	0
498293674619711488	4	1
498293816559149056	0	0
498293983853170688	0	0
498294082645409793	6	2
498300291843104768	0	0
498300650078601216	1	0
498300920791592961	0	1
498302571493474304	0	0
498335350516117505	1	0
498292317296812032	237	90
498292597677256707	0	1
498292678749323264	0	1
498295950855520256	2	0
498298366993133568	0	0
498306009627389952	0	1
498306179886772225	0	0
498306287479046144	0	0
498307671695826945	0	0
498311030611525632	0	2
498330479754743808	0	0
498340733267742721	0	0
498340888855457793	0	1
498341518709501954	0	1
498341732107702272	0	0
498342681937190913	0	0
498342935037878275	0	0
498343341231452161	1	0
498343568260349952	0	0
498343892240965632	0	1
498343952320569345	0	0
498344445184458753	0	0
498345041891299329	0	1
498345727643234305	0	0
498367597537026049	0	0
498424047592824832	3	1
498425311122718720	1	3
498426459992883201	3	3
498427161577926656	1	2
498427568891379715	0	1
498428101068869632	0	1
498429597651070977	8	6
498429833798758401	2	1
498430046026342401	1	1
498430274318139392	1	0
498430837323743233	5	3
498431105834291202	1	1
498437211793014785	1	1
498439733396004864	0	0
498440098707673090	0	0
498442601109151745	2	2
498442794164568064	0	0
498448878627086338	0	1
498453228556931072	3	3
498460042501562368	1	1
498465327873662977	0	1
498466632071905280	0	1
498526690688372736	1	1
498600982582792193	0	1
498651443914895361	0	3
498292602861400064	204	106
498303364451803136	0	0
498303404645842944	0	0
498304001998217216	0	0
498327088978358273	1	0
498384404931424256	10	6
